id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final,justificacion_rubrica
JEV-P10-008,71bf7b8ecfd6733ee9a9ad5017bb9b0348015a55ee9563de37ff60f1cfc7e37c,"Responder estrictamente a: ¿Cómo medir precisión, cobertura y ordenamiento con conjuntos de relevancia incompletos o desacuerdo entre evaluadores?",Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,e0e5bee918bf14949071421b7e540779e68a9e8ccdb987575e07e06839c7316a,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-009,4b4ac5a004026cfae3f8588a95622cf12b92d1bed9527621c7de6cd17eb86293,Responder estrictamente a: ¿Cómo evaluar por separado la recuperación y la calidad de la respuesta final para identificar dónde ocurre el error?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,92225ba97717e2ff213bd84f71fbea565b046e543fe365b07671a73fd6760cb4,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-010,eee018dcd774daa79fe575f2caf523cbc6b6ae07a45a64d6be2904b5363ac2c8,Responder estrictamente a: ¿Cómo tratar documentos semánticamente duplicados sin eliminar versiones que aportan cambios relevantes o procedencia distinta?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,e2f56dab700faae6384f4c984006556b2cc4048863c744417a35d6446f945026,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-011,5c132f258da5f474eec486dce8304b5a054723e7d19206b40fc9e44b0db1e66d,Responder estrictamente a: ¿Cómo detectar y conservar evidencia contraria a la hipótesis del usuario en vez de optimizar solo coincidencias favorables?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,26ad6d6e4e066622c979a6dc107bd3222245a822936a0101594c1d47625397cc,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-012,d49091383440c2d47c812a9bead44d62e21b7d5d847fa301cab70cb39068b057,Responder estrictamente a: ¿Qué estrategia resuelve consultas cuya respuesta exige combinar varias fuentes sin atribuir a una sola lo que surge de la síntesis?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,8e4d7858c2258cb94eb89a7f883e271fdb6a245164b602a189c6422496405a07,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-013,d50833dd9cc7a91c1f4db7538c8b85b91b4880f3d2541b1f1f9bf4278b08e9d5,Responder estrictamente a: ¿Cómo incorporar fecha y versión a la recuperación para responder preguntas históricas y preguntas sobre el estado actual?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,c8613699757f14a6e22eda0c6c3221b5853cdae6bb6ebc5cba3b36fdd44b3ff4,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-014,e720407bfc5638b89b6b51da97d3601a3814c5220cdebde4e3bf5641d7730724,Responder estrictamente a: ¿Qué señales permiten abstenerse cuando el corpus carece de respuesta aunque existan pasajes superficialmente relevantes?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,d8f6a8b35827ec815894e124be96fddd0853f1b8c12e854f1da17486eec11427,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-015,412c8dc792727d9b574f4d6a36d417483937c554fd25e57e4da58bab361c4e24,Responder estrictamente a: ¿Cómo evaluar recuperación multilingüe y terminología sectorial sin traducir de manera que se pierda el significado original?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,cd93a4ceb06b5ee9c670ced99592eb14e307273f864b51c7bdf44b8d7ccc6107,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-016,353c37fad2d9a9834647222b877ad2c603dc70a606b04e24de26a4a3c979c35c,"Responder estrictamente a: ¿Cómo estructurar un grafo de entidades, afirmaciones y fuentes evitando que relaciones inferidas aparezcan como hechos extraídos?",Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,9e2a585d083d87c17e72a77e72d10df55fb4f6d186fd2311a22fce74544e8718,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-017,9c92281075326ca66dcf6b1d1b9f5bcec9c68ed26d96a3567dba4f6830e78dcb,"Responder estrictamente a: ¿Qué pruebas detectarían sesgo hacia fuentes extensas, populares o repetidas al seleccionar evidencia para una respuesta?",Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,cb552c20fddba3f81e41ba1848f29d12774ee73c6d82478d1a15bfe75e32dd86,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-018,8378a00ca24da9a497f882c838b7e437e53450574a8d656146b3c94dd815005c,"Responder estrictamente a: ¿Cómo invalidar índices, resúmenes y decisiones de relevancia cuando una fuente cambia o deja de estar accesible?",Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,8629ca70dbe3571ac5ee358c55fcd265e57a9f6834b56c02275f411aa769faae,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-019,5f5421eeba93c9358521555dfc23d81b454480a7c60db268023a5273e633e0f2,Responder estrictamente a: ¿Qué arquitectura de consulta entre los 18 notebooks permitiría síntesis trazable sin copiar indiscriminadamente todo el corpus a cada consulta?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,e651768dbadbad990ca73ae110b006389ff1d902cb5c89364168b579e2cd77da,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P10-020,396fdcd762bb60e0a3ac61817910999c5e96f90d071dac86dfad7c71bbff7dc1,Responder estrictamente a: ¿Qué piloto de búsqueda sobre documentación pública mediría valor incremental de Jev y establecería condiciones para mantenerlo o retirarlo?,Texto repetitivo previo remediado con benchmark empírico de ranking y cuantización,"Notebook P10 (762a1766-04d4-4a97-aad4-888b8a309c02), yodablocks/jev-orderby-bench, docs.typesafe.ai/cookbooks/rerank",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,2489352f2855e032accec77d4738e0bd4c711791a853156abb650eb9a0a85425,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-001,f43c2b589d1bbf64b08d72a7eafe1bad28dcee0fde1cfcee95e6570f88e8ffd7,"Responder estrictamente a: ¿Qué activos, actores, entradas y fronteras de confianza define el modelo de amenazas de una integración de Jev?",Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,5,3,4,4,3,Antigravity,pendiente,,3cf03aaa99f374cfc288be9e4c7e4d6885ad6d848b8fe0798a9d96d69c824795,"Alcance completo (5/5): delimitación exhaustiva de componentes, supuestos y fronteras técnicas. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 19/25."
JEV-P11-002,be7ca24734d2b2f0304913a3bd1a30378841caeaf24f803e11ba60d21ea76304,Responder estrictamente a: ¿Qué ataques documentados contra clasificadores o verificadores son pertinentes y cuáles todavía son hipótesis no comprobadas para Jev?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,5,3,4,4,3,Antigravity,pendiente,,61631d07d34d8dc560904db47f5de388c085d68611ce86206f60dc68b91f85c9,"Alcance completo (5/5): delimitación exhaustiva de componentes, supuestos y fronteras técnicas. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 19/25."
JEV-P11-003,2dd5cb8e27b8404a512a089a144b37ac8c60338e854d2334e6e7ef13d721768f,Responder estrictamente a: ¿Qué controles de autorización deben ejecutarse fuera del modelo aunque su decisión indique que una acción es segura?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,4a8fb1df93cc246c29c4c0e57e8811701f57da29ce337bf45e9ea14de38ab17b,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-004,15b5d3f46403f5d59ac33a944e5b009ea4c6d37d1f2e77188780f50602d30f9e,Responder estrictamente a: ¿Cómo diferenciar instrucciones del usuario y texto de una fuente que intenta alterar el objetivo o las reglas de la investigación?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,ff0d5fee622f1fe78844d8849ee75e68cb1230aaa9c8c775e9eb068e749aa17b,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-005,fbd6aebe897c329fca2a718179aa1fd343ad06971f0c5933e37dd1a6bc629ab3,"Responder estrictamente a: ¿Cómo garantizar que credenciales, datos personales y documentos privados no entren accidentalmente en solicitudes o notebooks públicos?",Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,72400e4d8b0e649332e5b26e15321a00fc920215dde4227e27c24e96ccd22392,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-006,0c3ac2a793f46fdc285da573fe56bc9356eba49f663769a6ce4cf88de3b510c5,Responder estrictamente a: ¿Cómo evaluar ataques de inyección directa e indirecta mediante ejemplos sintéticos que no activen herramientas reales?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,4952cddae0f6314c4bf35890157d1537e9876b9392a735f8a7c1cec30d90fb2e,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-007,019ffa179fcfc8315df6b00b84850affee0715a6bb1c4f4873ad9c2555ebfd33,"Responder estrictamente a: ¿Qué falsos positivos y negativos produce un guardrail semántico, y cómo se traduce cada uno en daño o costo operativo?",Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,837c8ae421e4fbdeead5f033ab9a68cbe083fba4e4a6f7354d13f67231371f9e,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-008,4e858d3a150ca639dd904c3f88f08f05be8df9ccceff12fd839e68537a681fb6,Responder estrictamente a: ¿Qué riesgo aparece cuando el modelo que propone una acción y el que la verifica comparten sesgos o fuentes contaminadas?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,88c79ae834f9e901fbcf791c63a5c985e03c4ec0b5a5694a477051b110831e16,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-009,74d0909c1ad4bfc05737200b45b88993f4b09ae59f50a56fd877a3bd554dddb7,Responder estrictamente a: ¿Cómo impedir que contenido malicioso se presente como una regla de negocio de mayor prioridad dentro del contexto?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,fb0911f2a599d94cc58112e420449446e10561bb3360f9fd3c1625be1faca16b,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-010,42e985d5b214aca594aafa9e513e0550be82abfebbf34226102a940266563a72,"Responder estrictamente a: ¿Qué amenazas de exfiltración por argumentos de herramientas, enlaces o registros deben analizarse en un flujo con MCP?",Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,011168d07fe8cfe9263aec02b7de7f95b3c62fa08dbf274d97554e690713c0df,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-011,0e9a31f1f7fe86c9e2969ba468f194083ad6f6f729ea64c45d1f5d7811079272,Responder estrictamente a: ¿Cómo limitar el conjunto de herramientas y parámetros permitidos sin depender de que el modelo interprete correctamente una prohibición textual?,Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,e2485544b355a3e4fad49ef3f767e3156b1101f2f28e9986be4d09b619f13fee,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
JEV-P11-012,56e944e7443170312ac669540de426de5f8020319c51af70de79154c2fedbbde,"Responder estrictamente a: ¿Qué controles protegen contra contaminación del corpus, fuentes falsas y cambios maliciosos en documentos previamente confiables?",Texto repetitivo previo remediado con arquitectura de guardrail y sanitización determinista,"Notebook P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0), docs.typesafe.ai/cookbooks/llm_guardrails",Reconstrucción individual completa (eliminación de texto duplicado),en_revision,4,3,4,4,3,Antigravity,pendiente,,10b2e73194dfede0157e7c10e0565661735a9360c706816e298e0ab249278f97,Alcance sólido (4/5): cubre los requisitos específicos y casos de uso del dominio. Evidencia (3/5): apoyada en catálogo de fuentes canónicas; reducida por estado consulta_no_verificable en conector NotebookLM. Exactitud (4/5): contratos SDK 0.7.0 conformes por AST e instanciación; premisas empíricas no medidas rotuladas como hipótesis. Utilidad (4/5): directrices accionables para diseño de integración y toma de decisiones técnicas. Validación (3/5): verificación estática en CPU (AST y contratos sin red); código rotulado como ejemplo ilustrativo no ejecutado. Total: 18/25.
