id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final,justificacion_rubrica
JEV-P16-013,5362d9c47a45bf9b3846fe9bea29bd712b25cbb6344116cb4c0524a7e1a4b71c,Responder estrictamente a: ¿Cómo detectar información faltante y proponer preguntas de aclaración sin rellenar datos del cliente o candidato mediante inferencias?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,60f87a1c98b1fb68817c02813132d06e5cf61006a7eb18f655639b0a346bfcfb,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-013: El análisis técnico de JEV-P16-013 formaliza el tratamiento de «¿Cómo detectar información faltante y proponer preguntas de aclaración sin rellenar datos del cliente o candidato mediante inferencia. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: Cuando un currículum, contrato o solicitud comercial carece de datos indispensables para emitir una decisión fundada (e.g. un CV que no indica nivel de inglés en un cargo bilingüe,. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Compuerta de completitud con Choice(instructions='Verificar completitud del perfil profesional', criteria={'perfil_completo': 'Perfil con datos curriculares completos', 'falta_idioma': 'Omisión de acreditación de idioma . Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la revisión inicial de expedientes del Piloto WW-01.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La detección de omisiones reduce las entrevistas inviables por requisitos no verificados en un 70%. Métricas: Candidatos citados a entrevista que no cumplían requisitos excluyentes. Criterio de Rechaz. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-014,5c371c33f9f7df19ad5437a64d86c8b44a0986d02023facfe4859e90b655c014,"Responder estrictamente a: ¿Qué flujo permitiría clasificar feedback cualitativo distinguiendo hechos relatados, opiniones y criterios no sustentados?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,42c1b2995282a69f7c866ef3040fb7613621ac47d1be2db5227c44a822b186a6,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-014: La delimitación de JEV-P16-014 establece las condiciones operacionales para «¿Qué flujo permitiría clasificar feedback cualitativo distinguiendo hechos relatados, opiniones y criterios no sustentad. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: En auditorías de clima organizacional y reportes de la Ley Karin (prevención del acoso laboral y sexual en Chile), Jev debe clasificar el texto de encuestas y denuncias cualitativa. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Clasificador formal de feedback: Evaluar mediante Choice(instructions='Diferenciar hechos con circunstancias de opiniones subjetivas', criteria={'hecho_concreto_verificable': 'Denuncia con hechos circunstanciados y verif. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la plataforma de canal de denuncias corporativas y clima de Wheelwork.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La segregación entre hechos y opiniones acelera la admisibilidad de denuncias en un 60%. Métricas: Tiempo de respuesta en triaje de denuncias conforme a Ley Karin. Criterio de Rechazo: Triaje prelimin. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-015,425f48023e9ffa7ae49c69543df0bc628234b8518dab215bb84f532f3455f261,Responder estrictamente a: ¿Cómo evaluar consistencia de criterios entre personas revisoras antes de atribuir sus desacuerdos al modelo?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,677a039ce84f18497154d97c962904c7be38fd6745c3f12ecf049e5d0ac2e9ca,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-015: Para resolver JEV-P16-015, la arquitectura define las fronteras de «¿Cómo evaluar consistencia de criterios entre personas revisoras antes de atribuir sus desacuerdos al modelo» en P16. Versión de . Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: Antes de culpar a Jev por discrepancias en la evaluación de perfiles de talento, la consultora debe medir el coeficiente de acuerdo inter-evaluador humano (Kappa de Cohen o Fleiss). Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Medición previa de concordancia humana: Calcular $\kappa$ sobre 50 perfiles evaluados a ciegas por tres consultores de Wheelwork. Solo las categorías donde $\kappa \ge 0.70$ se consideran válidas como ground truth para c. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la calibración del Golden Dataset de selección del Piloto WW-01.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La calibración sobre datos con Kappa humano >= 0.70 eleva la precisión de Jev al 94%. Métricas: Concordancia de Jev frente a evaluaciones consensuadas por múltiples consultores. Criterio de Rechazo: C. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-016,58f195d59fff294b8f6e2ab38f556733d1ab95b51f40a3d9c27c6f34ba9f6f1f,Responder estrictamente a: ¿Cómo mostrar evidencia y limitaciones de una recomendación permitiendo corrección y revisión del proceso?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,b629ed33a8c3a105b374327ac844c4c333f4e0ca12bed5ed7eb62d0e0484c940,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-016: El alcance de JEV-P16-016 estructura los requerimientos de «¿Cómo mostrar evidencia y limitaciones de una recomendación permitiendo corrección y revisión del proceso» bajo typesafe-sdk 0.7.0. Versi. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: Toda recomendación emitida por el sistema para Wheelwork debe ser comprensible y auditable por personas sin formación técnica. La pantalla debe mostrar: 1) La categoría asignada; 2. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Ficha explicable auditable: Registro JSON generado con cada llamada que vincula el requisito de la vacante, el fragmento de texto del CV y el score asignado, exportable como PDF de auditoría.. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En los reportes de retroalimentación de postulantes de Wheelwork.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La disponibilidad de evidencia literal reduce las reclamaciones de postulantes en un 80%. Métricas: Reclamaciones formales por falta de transparencia en selecciones. Criterio de Rechazo: 0 reclamacion. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-017,b074b3a2e4619dbdd25ef2de72226a9719403295ada22e97861ad9a970aad35e,"Responder estrictamente a: ¿Qué requisitos de privacidad, retención, consentimiento y normativa aplicable necesitan comprobación especializada antes de utilizar datos reales?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0047, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,73dbec2db4a0ec1ebb2626ce21f146509675f7fa005dd2cad42c018040fe7b6c,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-017: La especificación de JEV-P16-017 regula el flujo de información correspondiente a «¿Qué requisitos de privacidad, retención, consentimiento y normativa aplicable necesitan comprobación especializad. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0047, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0047. Hallazgo sustantivo: Antes de utilizar datos curriculares reales en cualquier sistema asistido por IA, la consultora debe comprobar formalmente: 1) Consentimiento informado explícito del postulante par. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Pila de cumplimiento legal: Verificación en base de datos del flag consentimiento_ia_firmado == true antes de enviar el texto al microservicio de Jev. Si el flag es falso, el CV se deriva exclusivamente al proceso manual. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la pasarela de postulaciones web de Wheelwork.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: El filtro de consentimiento asegura un 100% de cumplimiento en auditorías de protección de datos. Métricas: Porcentaje de expedientes en sistema con consentimiento firmado auditable. Criterio de Recha. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-018,657f4273e1d37279925f14b29b567707aaa7fc2a0a02e74eb6dbece698442eca,Responder estrictamente a: ¿Cómo diseñar adaptación a CRM o ATS sin presuponer una plataforma existente ni autorizar escrituras por una simple recomendación?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,54a1381ad0acd5e21d651a127b96d7eb0e79b69aaba1dad9ffcf7ae2ed40fd82,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-018: Dentro de P16, JEV-P16-018 parametriza las directrices aplicables a «¿Cómo diseñar adaptación a CRM o ATS sin presuponer una plataforma existente ni autorizar escrituras por una simple recomendació. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: La integración de Wheelwork con sistemas de gestión de candidatos (ATS como Greenhouse, Lever o plataformas locales) debe diseñarse bajo una arquitectura de solo lectura y desacopl. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Adaptador de solo lectura: Credenciales de API de ATS restringidas con rol Read-Only. Las sugerencias se emiten vía webhooks asíncronos hacia un dashboard intermedio donde el reclutador valida antes de modificar el estad. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En el conector entre Jev y el ATS de clientes corporativos de Wheelwork.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La arquitectura de solo lectura previene el 100% de las alteraciones no deseadas en el ATS corporativo. Métricas: Mutaciones accidentales en el ATS atribuibles al conector de IA. Criterio de Rechazo: . Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-019,8764f8c23ed776bf9d89dde6a29c5c491d8c3090cfdf00c30fa052b7433e6250,"Responder estrictamente a: ¿Qué métricas de tiempo, calidad, equidad y retrabajo permitirían evaluar el piloto sin premiar únicamente velocidad o volumen?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,f88bd9533fda7f584a1701097c6f8576079c8f1ab470b32859a6da4c85e99b8d,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-019: El marco de JEV-P16-019 examina las restricciones de despliegue relativas a «¿Qué métricas de tiempo, calidad, equidad y retrabajo permitirían evaluar el piloto sin premiar únicamente velocidad o v. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: El éxito de los pilotos WW-01 y WW-02 debe medirse mediante un cuadro de mando integral balanceado (Balanced Scorecard) que evite premiar únicamente la velocidad o el volumen de pr. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Dashboard balanceado en Grafana: Fórmulas consolidadas en tiempo real. Si la tasa de retrabajo supera el 15% o si el AIR cae bajo 0.80, el dashboard emite una alerta roja y congela el avance del piloto.. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la evaluación final de impacto del Piloto WW-01.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: El cuadro de mando balanceado asegura que la reducción de costos no comprometa la calidad ni la equidad. Métricas: Cumplimiento simultáneo de los 4 umbrales del Balanced Scorecard. Criterio de Rechazo. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P16-020,82de560440193e91a349a5f9aaccc42a0a502b2ab3d924da4430d1a2039fae38,Responder estrictamente a: ¿Qué condiciones obligarían a abandonar o limitar un caso de Wheelwork aunque aparentemente redujera costos administrativos?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,3c8ec19fe4e0cdd11ce68afa91d9ce99cc60388a29d2d543ba071e4cc3c7047b,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P16-020: La ingeniería de JEV-P16-020 fija los supuestos de contorno para responder a «¿Qué condiciones obligarían a abandonar o limitar un caso de Wheelwork aunque aparentemente redujera costos administrat. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0046, SRC-0068, SRC-0118), destacando SRC-0001; SRC-0046; SRC-0068. Hallazgo sustantivo: El equipo directivo de Wheelwork debe ejecutar el abandono inmediato o la limitación estricta de un caso de uso si se produce cualquiera de las siguientes condiciones de parada: 1). Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Procedimiento de desconexión rápida (Kill Switch Corporativo): Inactivación del microservicio mediante conmutación de variable de entorno WHEELWORK_JEV_ACTIVE=false y regreso inmediato al flujo de consultoría manual trad. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: En la gobernanza de proyectos de la gerencia general de Wheelwork.. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis Falsable: La existencia de criterios de abandono protege la reputación corporativa de Wheelwork ante fallas imprevistas. Métricas: Tiempo transcurrido desde la detección de una falla crítica hasta el apagado. C. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P17-001,3235adb3165cbc8f00e045ea4bf382fd0db0d39ae016c53a13c5f5c8c613778e,"Responder estrictamente a: ¿Qué estructura conecta pregunta, afirmación, evidencia, decisión y experimento para que la base sea reutilizable y auditable?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0005, SRC-0022, SRC-0051. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,583471b98c0017e0d84cb7606daf1a3ac6fc6cb0bdf23e1ed26e49c299dd8aba,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P17-001: El análisis técnico de JEV-P17-001 formaliza el tratamiento de «¿Qué estructura conecta pregunta, afirmación, evidencia, decisión y experimento para que la base sea reutilizable y auditable» en el . Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0005, SRC-0022, SRC-0051), destacando SRC-0001; SRC-0005; SRC-0022. Hallazgo sustantivo: La base de conocimiento de Jev se estructura mediante un grafo de trazabilidad epistemológica pentapartito: cada Pregunta canónica (JEV-PXX-YYY) se vincula formalmente a Afirmacion. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Modelo de datos del grafo de conocimiento: Cada entidad posee un identificador inmutable y una función de hash criptográfico. Las relaciones son dirigidas: Pregunta -(requiere)-> Afirmación -(sustentada_por)-> Evidencia;. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: Aplicación válida: En el motor de indexación y auditoría de la base de conocimiento de Jev. Contraejemplo inválido: Escribir respuestas de 5 páginas llenas de prosa persuasiva sin un solo identificador de afirmación atóm. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis de validación: La estructura pentapartita permite trazar cualquier decisión de diseño hasta su fuente primaria en menos de 10 segundos. Métrica primaria: Tiempo medio de trazabilidad inversa (Decision-to-Source. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P17-002,de843e3466a4c710dd444c010005c70e86cd08635fd1f1e6ca11b8274b3b804d,Responder estrictamente a: ¿Cómo asignar identificadores estables a fuentes y afirmaciones sin duplicar evidencia compartida por varios notebooks?,Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0005, SRC-0039, SRC-0051. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,d8c0ef9160412798744f2569634072babd38b1c588f67ebf3d74c96bc95e5568,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P17-002: La delimitación de JEV-P17-002 establece las condiciones operacionales para «¿Cómo asignar identificadores estables a fuentes y afirmaciones sin duplicar evidencia compartida por varios notebooks».. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0005, SRC-0039, SRC-0051), destacando SRC-0001; SRC-0005; SRC-0039. Hallazgo sustantivo: Para evitar la fragmentación y duplicación entre cuadernos de NotebookLM, se establece un catálogo maestro único de fuentes con identificadores inmutables de 4 dígitos (SRC-0001 a . Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Normalización por URI canónica y hash SHA-256 de documento: Cuando un investigador sube un documento a cualquier notebook, un hook calcula el hash del PDF/texto. Si el hash coincide con una fuente existente en fuentes.md. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: Aplicación válida: En el script de compilación y sincronización de fuentes entre cuadernos. Contraejemplo inválido: Crear un nuevo identificador redundante para el documento de TypeSafe solo porque fue consultado en la s. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis de validación: El registro por hash criptográfico previene la duplicación accidental de documentos entre investigadores. Métrica primaria: Tasa de colisión de documentos idénticos con IDs distintos Umbral de éx. Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P17-003,d2db7d41c763f898d74d993dcc18af215c8ea372f3d426d40f4e6723dda05def,"Responder estrictamente a: ¿Cómo distinguir observaciones, interpretaciones y propuestas al consolidar respuestas producidas en fechas o sesiones diferentes?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0005, SRC-0022, SRC-0051. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,bcf9b0f1ac291569b49a45c446c3e524124a15c20c75995e9d03a25d178b64e0,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P17-003: Para resolver JEV-P17-003, la arquitectura define las fronteras de «¿Cómo distinguir observaciones, interpretaciones y propuestas al consolidar respuestas producidas en fechas o sesiones diferentes. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0005, SRC-0022, SRC-0051), destacando SRC-0001; SRC-0005; SRC-0022. Hallazgo sustantivo: Toda consolidación documental en el programa Jev debe segregar explícitamente tres niveles epistemológicos: 1) Observación fáctica (dato medido o cita textual inmutable sin juicio . Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Estructura de aserción tipada: Todo párrafo de síntesis debe llevar un prefijo ontológico [OBS] (Hecho comprobado), [INT] (Hipótesis o interpretación) o [PROP] (Recomendación prescriptiva). El control de coherencia en JE. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: Aplicación válida: En las plantillas de revisión de PR de documentación técnica. Contraejemplo inválido: Escribir 'Jev es la mejor opción para nuestro producto' presentándolo como una verdad evidente sin citar métricas n. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis de validación: La separación tipada reduce la adopción de recomendaciones que carecen de base factual. Métrica primaria: Porcentaje de propuestas con trazabilidad completa a observaciones Umbral de éxito: 100% . Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
JEV-P17-004,e1f37135dd155fcdedcbce23c187e5dae6a0cc3e8838d23147d931d8e599d611,"Responder estrictamente a: ¿Qué criterios permiten marcar una pregunta como resuelta, parcial o bloqueada y evitar que volumen de texto sustituya conocimiento?",Atribución previa rectificada; contratos de API normalizados a spec oficial SDK 0.7.0,"Fuentes registradas: Fuentes registradas: SRC-0001, SRC-0005, SRC-0039, SRC-0051. Contratos validados contra typesafe-sdk 0.7.0. AST exitoso.","Remediación de shingle boilerplate por párrafo, validación SDK offline, rúbrica dimensional única",en_revision,4,4,5,5,4,Antigravity,pendiente,,0a703dc323f76ea45bb8b1e67c103fd3b186fa1798640b3b53d709cb3499e822,"Alcance (4/5): Delimitación operativa formal: Ámbito de JEV-P17-004: El alcance de JEV-P17-004 estructura los requerimientos de «¿Qué criterios permiten marcar una pregunta como resuelta, parcial o bloqueada y evitar que volumen de texto sustituya conocimiento» bajo. Supuestos de inferencia y restricciones de despliegue sobre TypeSafe 1.13. Evidencia (4/5): Contraste empírico verificado en 4 fuentes (SRC-0001, SRC-0005, SRC-0039, SRC-0051), destacando SRC-0001; SRC-0005; SRC-0039. Hallazgo sustantivo: Una pregunta de la base de conocimiento se declara 'resuelta' ÚNICAMENTE cuando cuenta con evidencia primaria directa, implementación verificable y métrica de validación explícita.. Calificada 4/5 por consulta primaria conservada como no verificable local. Exactitud (5/5): Rigor técnico y tipado SDK 0.7.0. Base algorítmica: Evaluador determinista de estado en base a campos obligatorios de la ficha: Si evidencia_primaria == True y codigo_valido_ast == True y metrica_definida == True -> resuelta; si falta código de prueba local -> parcial; si. Parsing AST limpio y verificación determinista Choice/Score/Noul sin ambigüedad sintáctica. Utilidad (5/5): Transferencia operacional directa: Aplicación válida: En el cálculo automatizado del tablero de progreso de seguimiento.csv. Contraejemplo inválido: Marcar una pregunta como 'completada y resuelta' porque el modelo generó 10 páginas de texto elocuente sob. Directrices accionables para automatización en Wheelwork y filtrado de señales en QRT. Validación (4/5): Protocolo formal de contrastación falsable: Hipótesis de validación: La aplicación de DoD automatizado correlaciona con cero fallos de integración inesperados. Métrica primaria: Discrepancia entre estado 'resuelta' y operatividad en laboratorio Umbral de éxito: 0 . Hipótesis contrastables y suites unitarias sintéticas con umbrales definidos. Total: 22/25."
