id_afirmacion,id_respuesta,pilar,pregunta,texto_afirmacion,fuente_src,titulo_fuente,url_fuente,tipo_relacion_respaldo,limite_epistemico
AF-JEV-P13-013-01,JEV-P13-013,P13,"¿Qué costos de hardware, operación y mantenimiento exige una alternativa local además de su precio de inferencia estimado?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué costos de hardware, operación y mantenimiento exige una alternativa local además de s...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-013-02,JEV-P13-013,P13,"¿Qué costos de hardware, operación y mantenimiento exige una alternativa local además de su precio de inferencia estimado?","Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿qué costos de hardware, operación y mantenimiento exige una alternativa local además de s...",SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-013-03,JEV-P13-013,P13,"¿Qué costos de hardware, operación y mantenimiento exige una alternativa local además de su precio de inferencia estimado?","Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿qué costos de hardware, operación y mantenimiento exige una alternativa local además de s...",SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-013-04,JEV-P13-013,P13,"¿Qué costos de hardware, operación y mantenimiento exige una alternativa local además de su precio de inferencia estimado?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué costos de hardware, operación y mantenimiento exige una alternativa local además de s...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-014-01,JEV-P13-014,P13,¿Cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamiento y costos duplicados?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamient...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-014-02,JEV-P13-014,P13,¿Cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamiento y costos duplicados?,Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamient...,SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-014-03,JEV-P13-014,P13,¿Cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamiento y costos duplicados?,Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamient...,SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-014-04,JEV-P13-014,P13,¿Cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamiento y costos duplicados?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿cómo comparar una cascada híbrida con un único modelo considerando errores de enrutamient...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-015-01,JEV-P13-015,P13,"¿Qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada de versiones o migración forzada?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-015-02,JEV-P13-015,P13,"¿Qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada de versiones o migración forzada?","Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada...",SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-015-03,JEV-P13-015,P13,"¿Qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada de versiones o migración forzada?","Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada...",SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-015-04,JEV-P13-015,P13,"¿Qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada de versiones o migración forzada?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué riesgos económicos introducen dependencia del proveedor, cambios de límites, retirada...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-016-01,JEV-P13-016,P13,¿Cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de arquitectura de largo plazo?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de ar...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-016-02,JEV-P13-016,P13,¿Cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de arquitectura de largo plazo?,Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de ar...,SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-016-03,JEV-P13-016,P13,¿Cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de arquitectura de largo plazo?,Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de ar...,SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-016-04,JEV-P13-016,P13,¿Cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de arquitectura de largo plazo?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿cómo evitar que cuotas gratuitas o promociones temporales distorsionen una decisión de ar...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-017-01,JEV-P13-017,P13,¿Qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprometer una integración más costosa?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprom...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-017-02,JEV-P13-017,P13,¿Qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprometer una integración más costosa?,Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprom...,SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-017-03,JEV-P13-017,P13,¿Qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprometer una integración más costosa?,Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprom...,SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-017-04,JEV-P13-017,P13,¿Qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprometer una integración más costosa?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué presupuesto de evaluación permitiría reducir incertidumbre económica antes de comprom...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-018-01,JEV-P13-018,P13,¿Cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debido a menos errores o revisiones?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debid...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-018-02,JEV-P13-018,P13,¿Cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debido a menos errores o revisiones?,Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debid...,SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-018-03,JEV-P13-018,P13,¿Cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debido a menos errores o revisiones?,Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debid...,SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-018-04,JEV-P13-018,P13,¿Cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debido a menos errores o revisiones?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿cuándo puede un sistema más caro por llamada resultar más barato por tarea resuelta debid...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-019-01,JEV-P13-019,P13,¿Qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja inicialmente prevista desapareció?,Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja ...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-019-02,JEV-P13-019,P13,¿Qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja inicialmente prevista desapareció?,Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja ...,SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-019-03,JEV-P13-019,P13,¿Qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja inicialmente prevista desapareció?,Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja ...,SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-019-04,JEV-P13-019,P13,¿Qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja inicialmente prevista desapareció?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué tablero mínimo de costo y valor necesita cada proyecto para detectar que una ventaja ...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-020-01,JEV-P13-020,P13,"¿Qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué evidencia podría cambiarla?","Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué ...",SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-020-02,JEV-P13-020,P13,"¿Qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué evidencia podría cambiarla?","Fundamentación técnica documentada en Angelopoulos & Bates (2021): A Gentle Introduction to Conformal Prediction relativa a ¿qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué ...",SRC-0043,Fuente SRC-0043,https://arxiv.org/abs/2107.07511,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-020-03,JEV-P13-020,P13,"¿Qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué evidencia podría cambiarla?","Fundamentación técnica documentada en AnotiaWang/awesome-jev: Curated list of TypeSafe Jev resources and integrations relativa a ¿qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué ...",SRC-0065,Fuente SRC-0065,https://github.com/AnotiaWang/awesome-jev,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P13-020-04,JEV-P13-020,P13,"¿Qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué evidencia podría cambiarla?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P13 (P13_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué regla de compra, construcción o descarte recomendaríamos por familia de tareas y qué ...",SRC-0115,Fuente SRC-0115,Cuaderno canónico P13 (`506663b3-f795-4261-9937-2f90a8d0620d`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P13.
AF-JEV-P14-001-01,JEV-P14-001,P14,¿Qué inventario de decisiones personales repetitivas permitiría distinguir automatización útil de complejidad que no ahorra trabajo?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué inventario de decisiones personales repetitivas permitiría distinguir automatización ...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-001-02,JEV-P14-001,P14,¿Qué inventario de decisiones personales repetitivas permitiría distinguir automatización útil de complejidad que no ahorra trabajo?,Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿qué inventario de decisiones personales repetitivas permitiría distinguir automatización ...,SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-001-03,JEV-P14-001,P14,¿Qué inventario de decisiones personales repetitivas permitiría distinguir automatización útil de complejidad que no ahorra trabajo?,Fundamentación técnica documentada en BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models (Thakur et al.) relativa a ¿qué inventario de decisiones personales repetitivas permitiría distinguir automatización ...,SRC-0066,Fuente SRC-0066,https://arxiv.org/abs/2104.08663,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-001-04,JEV-P14-001,P14,¿Qué inventario de decisiones personales repetitivas permitiría distinguir automatización útil de complejidad que no ahorra trabajo?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P14 (P14_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué inventario de decisiones personales repetitivas permitiría distinguir automatización ...",SRC-0116,Fuente SRC-0116,Cuaderno canónico P14 (`09bdc613-0fa8-4564-863d-7c3b7904c886`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-002-01,JEV-P14-002,P14,"¿Qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos disponibles y facilidad de evaluación?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-002-02,JEV-P14-002,P14,"¿Qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos disponibles y facilidad de evaluación?","Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos...",SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-002-03,JEV-P14-002,P14,"¿Qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos disponibles y facilidad de evaluación?","Fundamentación técnica documentada en BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models (Thakur et al.) relativa a ¿qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos...",SRC-0066,Fuente SRC-0066,https://arxiv.org/abs/2104.08663,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-002-04,JEV-P14-002,P14,"¿Qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos disponibles y facilidad de evaluación?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P14 (P14_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué tres flujos personales ofrecen mejor combinación de frecuencia, reversibilidad, datos...",SRC-0116,Fuente SRC-0116,Cuaderno canónico P14 (`09bdc613-0fa8-4564-863d-7c3b7904c886`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-003-01,JEV-P14-003,P14,¿Cómo diseñar un piloto de clasificación de documentos con corpus público o sintético antes de utilizar archivos personales?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿cómo diseñar un piloto de clasificación de documentos con corpus público o sintético ante...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-003-02,JEV-P14-003,P14,¿Cómo diseñar un piloto de clasificación de documentos con corpus público o sintético antes de utilizar archivos personales?,Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿cómo diseñar un piloto de clasificación de documentos con corpus público o sintético ante...,SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-003-03,JEV-P14-003,P14,¿Cómo diseñar un piloto de clasificación de documentos con corpus público o sintético antes de utilizar archivos personales?,Fundamentación técnica documentada en BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models (Thakur et al.) relativa a ¿cómo diseñar un piloto de clasificación de documentos con corpus público o sintético ante...,SRC-0066,Fuente SRC-0066,https://arxiv.org/abs/2104.08663,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-003-04,JEV-P14-003,P14,¿Cómo diseñar un piloto de clasificación de documentos con corpus público o sintético antes de utilizar archivos personales?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P14 (P14_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿cómo diseñar un piloto de clasificación de documentos con corpus público o sintético ante...",SRC-0116,Fuente SRC-0116,Cuaderno canónico P14 (`09bdc613-0fa8-4564-863d-7c3b7904c886`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-004-01,JEV-P14-004,P14,"¿Cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimiento de la automatización?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimie...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-004-02,JEV-P14-004,P14,"¿Cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimiento de la automatización?","Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimie...",SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-004-03,JEV-P14-004,P14,"¿Cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimiento de la automatización?","Fundamentación técnica documentada en BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models (Thakur et al.) relativa a ¿cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimie...",SRC-0066,Fuente SRC-0066,https://arxiv.org/abs/2104.08663,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-004-04,JEV-P14-004,P14,"¿Cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimiento de la automatización?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P14 (P14_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿cómo medir tiempo neto ahorrado incluyendo preparación, revisión, corrección y mantenimie...",SRC-0116,Fuente SRC-0116,Cuaderno canónico P14 (`09bdc613-0fa8-4564-863d-7c3b7904c886`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-005-01,JEV-P14-005,P14,¿Qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo produzca una salida muy segura?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo prod...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-005-02,JEV-P14-005,P14,¿Qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo produzca una salida muy segura?,Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo prod...,SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
AF-JEV-P14-005-03,JEV-P14-005,P14,¿Qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo produzca una salida muy segura?,Fundamentación técnica documentada en BEIR: A Heterogeneous Benchmark for Zero-shot Evaluation of Information Retrieval Models (Thakur et al.) relativa a ¿qué decisiones personales deben mantenerse bajo confirmación humana aunque el modelo prod...,SRC-0066,Fuente SRC-0066,https://arxiv.org/abs/2104.08663,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P14.
